date,state,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean,total_cases,total_deaths
2020-03-23,AK,731545,59.345203091585766,0.0011720885440048001,0.0018906300193391448,38,0
2020-03-24,AK,731545,58.2562751672637,0.0011582857663702934,0.0019702645943376258,42,0
2020-03-25,AK,731545,56.29566553946684,0.0011414192351027067,0.0020472190749771858,49,1
2020-03-26,AK,731545,53.14425439189267,0.0011221931411785735,0.0021198656714160823,63,1
2020-03-27,AK,731545,49.56910443916954,0.0011029041282845623,0.002187625145459606,74,1
2020-03-28,AK,731545,45.62472239831995,0.0010842123647106206,0.0022499927679549003,91,2
2020-03-29,AK,731545,39.91131671427093,0.0010627923453246013,0.00230455033681843,110,2
2020-03-30,AK,731545,34.51822565611307,0.0010388577006496453,0.002351735712504291,118,3
2020-03-31,AK,731545,30.957176631512574,0.0010132446519390992,0.0023940532413391715,128,3
2020-04-01,AK,731545,27.72842020885335,0.000984609246171637,0.002431957157309964,141,3
2020-04-02,AK,731545,24.45710963613103,0.0009511530314057566,0.00246538929017415,149,3
2020-04-03,AK,731545,21.43380460023192,0.0009112037424848187,0.0024946886560371275,160,3
2020-04-04,AK,731545,18.518508068355466,0.00086463053525673,0.0025200028992735045,171,5
2020-04-05,AK,731545,16.137850779784333,0.000811815898269839,0.00254206285563953,185,6
2020-04-06,AK,731545,14.121445445144738,0.0007518595339563469,0.002561366446594488,191,6
2020-04-07,AK,731545,12.337815794439123,0.0006876018501540565,0.0025782318694932012,213,6
2020-04-08,AK,731545,10.698182631626356,0.0006225913688635859,0.0025928559632012117,226,7
2020-04-09,AK,731545,9.261183553819706,0.0005582966474374984,0.0026055157224146837,235,7
2020-04-10,AK,731545,8.104408228539215,0.0004967285331542301,0.0026165942045703124,246,7
2020-04-11,AK,731545,7.700991667298311,0.00043949608296747306,0.0026271212284270785,257,8
2020-04-12,AK,731545,7.787649112145407,0.000387773942448196,0.002637766710403096,272,8
2020-04-13,AK,731545,8.024510037657198,0.0003441856373178024,0.002648735974136232,277,8
2020-04-14,AK,731545,8.146287730978285,0.0003081359918070891,0.0026598717043113795,285,9
2020-04-15,AK,731545,8.17402311207209,0.00027699210657864727,0.0026710453479178177,293,9
2020-04-16,AK,731545,8.123029776433832,0.00025019212785906133,0.0026821492851690242,300,9
2020-04-17,AK,731545,8.126528638918723,0.00022786871508580429,0.0026932580052599535,309,9
2020-04-18,AK,731545,7.793247837412506,0.00020922248448779676,0.0027039111405249235,314,9
2020-04-19,AK,731545,7.0924774428607895,0.00019360344447591138,0.002713606343749415,319,9
2020-04-20,AK,731545,6.311147427488045,0.0001801706367165852,0.0027222334923561148,321,9
2020-04-21,AK,731545,5.487803902708124,0.000168368708547523,0.0027297351551420104,329,9
2020-04-22,AK,731545,4.857795733549895,0.0001581437462268329,0.0027363756157200336,335,9
2020-04-23,AK,731545,4.467774755699248,0.00014962696615735378,0.002742482929358565,337,9
2020-04-24,AK,731545,4.131900605559779,0.00014261539072691555,0.0027481311131415994,339,9
2020-04-25,AK,731545,3.924774075379599,0.0001369019566207982,0.0027534961611911106,339,9
2020-04-26,AK,731545,3.937947873422542,0.00013175798899901724,0.002758879217426096,341,9
2020-04-27,AK,731545,4.00221941026899,0.00012658342051467738,0.002764350130917773,345,9
2020-04-28,AK,731545,4.3002950002868285,0.00012149253063453278,0.0027702285047707647,351,9
2020-04-29,AK,731545,4.707954454117364,0.00011679243251772395,0.002776664136829103,355,9
2020-04-30,AK,731545,5.086163859410026,0.00011257142184488486,0.002783616769762703,355,9
2020-05-01,AK,731545,5.403652949356014,0.00010885411555876736,0.002791003400727792,364,9
2020-05-02,AK,731545,5.679850219435627,0.00010550957978928895,0.0027987675850492423,365,9
2020-05-03,AK,731545,5.727672188339629,0.00010268600003811453,0.0028065971405630383,368,9
2020-05-04,AK,731545,5.7720881412793625,0.00010088106759844038,0.0028144874113478556,370,9
2020-05-05,AK,731545,5.68307692942452,0.00010002251412864218,0.002822256006484757,371,9
2020-05-06,AK,731545,5.34895456890694,9.983271126784596e-05,0.0028295678664098565,372,10
2020-05-07,AK,731545,4.907405631636929,9.990052650557846e-05,0.002836276142225612,374,10
2020-05-08,AK,731545,4.552167233071094,0.00010001588848245186,0.002842498817841016,377,10
2020-05-09,AK,731545,4.130725131552185,0.00010001428164485801,0.0028481453947864564,378,10
2020-05-10,AK,731545,4.181134706888894,0.00010036471891325475,0.002853860880104364,379,10
2020-05-11,AK,731545,4.630600790433691,0.00010131155460622121,0.002860190772032316,381,10
2020-05-12,AK,731545,5.162687454378417,0.00010289787949957626,0.002867248010417348,383,10
2020-05-13,AK,731545,6.042972562024801,0.00010528006728260803,0.002875508572053372,384,10
2020-05-14,AK,731545,8.331328666454391,0.00011023311078961996,0.002886897247618722,389,10
2020-05-15,AK,731545,10.735881879955278,0.0001179561053019811,0.002901572875064683,390,10
2020-05-16,AK,731545,14.43668634142033,0.00013030399011024896,0.0029213073908380396,394,10
2020-05-17,AK,731545,18.93004689932285,0.00014841661022232307,0.0029471841952715644,398,10
2020-05-18,AK,731545,22.735347879928348,0.00017166559106641154,0.002978262731629448,401,10
2020-05-19,AK,731545,26.85434209300208,0.00020048439777238685,0.0030149718091202413,401,10
2020-05-20,AK,731545,31.29558637973519,0.00023549592741213654,0.0030577519338968926,404,10
2020-05-21,AK,731545,33.07019802482473,0.0002733900329776421,0.003102957899387497,404,10
2020-05-22,AK,731545,35.53999855331652,0.0003152638656491519,0.0031515400078747625,406,10
2020-05-23,AK,731545,36.210007239438006,0.0003585391802318049,0.0032010379980728196,410,10
2020-05-24,AK,731545,36.04849705603489,0.000402169813924172,0.0032503152087106275,410,10
2020-05-25,AK,731545,36.69689986972518,0.0004466178863774542,0.0033004787664818176,411,10
2020-05-26,AK,731545,37.046679006184185,0.0004909296897740333,0.0033511204618063488,413,10
2020-05-27,AK,731545,37.995947885381845,0.0005358117687042474,0.0034030597791215953,414,10
2020-05-28,AK,731545,40.269496269210784,0.0005825983966043574,0.0034581069686577285,427,10
2020-05-29,AK,731545,40.689127295519015,0.0006268305335597937,0.0035137277811785154,432,10
2020-05-30,AK,731545,41.66463705544155,0.0006691092111195969,0.0035706820861842797,435,10
2020-05-31,AK,731545,42.38165754681283,0.0007073091457858066,0.0036286165366238464,463,10
2020-06-01,AK,731545,42.017539253099194,0.0007388690530420607,0.0036860532483136248,470,10
2020-06-02,AK,731545,41.63588242771926,0.0007647055149791814,0.00374296824660863,490,10
2020-06-03,AK,731545,39.72220436291151,0.0007822954954587273,0.0037972673045789693,508,10
2020-06-04,AK,731545,37.969568853866726,0.0007914186286550877,0.0038491705625519805,518,10
2020-06-05,AK,731545,37.327383857224085,0.000797238073572898,0.003900195972960396,529,10
2020-06-06,AK,731545,36.79469075281107,0.0007989532000510975,0.003950493207925861,541,10
2020-06-07,AK,731545,35.92944556260879,0.0007985696806820509,0.003999607678754871,549,10
