date,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean,total_cases,total_deaths
2020-02-05,331875705,62.7925440026219,1.892050037306042e-07,1.892050037306042e-07,0,0
2020-02-06,331875705,147.4654828879261,6.335444979033581e-07,6.335444979033582e-07,0,0
2020-02-07,331875705,188.7931856767854,1.2024116455506541e-06,1.2024116455506541e-06,0,0
2020-02-08,331875705,255.18762706937935,1.97133694868298e-06,1.97133694868298e-06,0,0
2020-02-09,331875705,513.5703152081567,3.5188148371537755e-06,3.518814837153775e-06,0,0
2020-02-10,331875705,617.7728065289017,5.3802732000939065e-06,5.380273200093906e-06,0,0
2020-02-11,331875705,765.3772086611585,7.686489645377716e-06,7.686489645377714e-06,0,0
2020-02-12,331875705,929.8133306175675,1.0488181111818646e-05,1.0488181111818643e-05,0,0
2020-02-13,331875705,1160.1483007299587,1.3983912445119945e-05,1.3983912445119947e-05,0,0
2020-02-14,331875705,1449.952685741021,1.835287547524299e-05,1.8352875475242987e-05,0,0
2020-02-15,331875705,1809.796649769222,2.3806111799876098e-05,2.3806111799876098e-05,0,0
2020-02-16,331875705,2278.819362764729,3.067259623495919e-05,3.06725962349592e-05,0,0
2020-02-17,331875705,2888.4092956250797,3.93758825921967e-05,3.937588259219669e-05,0,0
2020-02-18,331875705,3637.131814960942,5.033520188000338e-05,5.033520188000338e-05,0,0
2020-02-19,331875705,4581.617447362921,6.41404228658629e-05,6.414042286586292e-05,0,0
2020-02-20,331875705,5760.668565267348,8.130912770150226e-05,8.149833270523287e-05,0,0
2020-02-21,331875705,7221.826401549924,0.00010262542417057342,0.00010325896866847678,0,0
2020-02-22,331875705,8983.478327341098,0.00012912536077082655,0.00013032777241637724,0,0
2020-02-23,331875705,11110.455625767368,0.00016183419674511997,0.00016380553369380293,0,0
2020-02-24,331875705,13853.585831679457,0.00020203001498517856,0.00020554882982233225,0,0
2020-02-25,331875705,17323.743711358853,0.00025236805013851996,0.00025774832333861383,0,0
2020-02-26,331875705,21664.077016052535,0.0003153395165415559,0.0003230260061869336,0,0
2020-02-27,331875705,26964.165943433352,0.000393785610125947,0.0004042737912377656,0,0
2020-02-28,331875705,33480.874826173174,0.0004911736564291352,0.0005051575688742551,0,0
2020-02-29,331875705,41463.98299612971,0.0006117429831606255,0.0006300958586358684,18,5
2020-03-01,331875705,50524.51399266041,0.0007585290136201048,0.0007823351254199809,42,8
2020-03-02,331875705,60220.25791253851,0.000933116781500775,0.0009637893777357341,72,11
2020-03-03,331875705,70768.32468460937,0.0011376509319863742,0.0011770268145785711,114,14
2020-03-04,331875705,82437.0426703197,0.001375088953716102,0.0014254241555961057,240,16
2020-03-05,331875705,95264.88631094228,0.0016483336278436623,0.001712474050709525,305,20
2020-03-06,331875705,108830.38384505623,0.001958900848423394,0.0020403991811286265,437,26
2020-03-07,331875705,122429.6060379804,0.0023060421965266863,0.0024093011651951626,574,27
2020-03-08,331875705,136072.56183510745,0.0026889840075512875,0.002819311779967664,744,31
2020-03-09,331875705,151121.2950105955,0.003110861346794388,0.003274666880488191,1020,35
2020-03-10,331875705,167123.68225832868,0.0035726911647578604,0.003778239994580194,1405,37
2020-03-11,331875705,183056.0720231657,0.004072071884150401,0.004329820207489015,1823,43
2020-03-12,331875705,198710.7917139671,0.004605544844148829,0.004928570850335762,2505,52
2020-03-13,331875705,213789.59051104507,0.005168482780710385,0.005572756571948152,3350,57
2020-03-14,331875705,227749.62957661116,0.005753848783173379,0.0062590063520476325,4376,65
2020-03-15,331875705,240910.02523035687,0.006354814865442725,0.006984910724078592,5664,80
2020-03-16,331875705,251838.30639153355,0.006961408808192687,0.007743743933612669,7377,102
2020-03-17,331875705,259988.84760720585,0.0075633467828168524,0.008527136160552586,9464,124
2020-03-18,331875705,266326.4137458632,0.008152597776833585,0.009329624591412154,12816,152
2020-03-19,331875705,270914.1039505778,0.008720512385949845,0.010145936541545952,17427,203
2020-03-20,331875705,273384.2461056183,0.009257217414703535,0.010969691465413057,23522,273
2020-03-21,331875705,274658.9672671947,0.009756888167710713,0.01179728734883934,30462,335
2020-03-22,331875705,274934.07289843576,0.010216411008831174,0.012625712174026336,39691,480
2020-03-23,331875705,273573.44713172404,0.01063072541396853,0.013450037193936197,50873,581
2020-03-24,331875705,270921.41458250093,0.010991704291804454,0.014266371172292642,61756,817
2020-03-25,331875705,267370.57827555214,0.011293765860358329,0.015072005854938529,74392,1058
2020-03-26,331875705,262412.81165478454,0.01153288170534499,0.015862701912834003,91996,1371
2020-03-27,331875705,256951.21848181429,0.011708370377430364,0.016636941227766124,111219,1781
2020-03-28,331875705,250758.5188290143,0.011819764275088433,0.01739252084703658,130999,2332
2020-03-29,331875705,243833.1002459089,0.011868226607301927,0.018127232959349558,150680,2837
2020-03-30,331875705,237534.64334257922,0.011858055986684254,0.018842966710762847,171867,3422
2020-03-31,331875705,232264.3889798365,0.011799076323163247,0.019542820256775915,196814,4330
2020-04-01,331875705,227021.31031613832,0.011699739322007748,0.020226875482560334,223071,5336
2020-04-02,331875705,221864.87792621,0.011565768877200245,0.0208953934686124,251142,6511
2020-04-03,331875705,216988.25711759963,0.011403280795003997,0.02154921733654994,282980,7798
2020-04-04,331875705,212842.41865223277,0.011220857596977538,0.02219054906239059,316082,9276
2020-04-05,331875705,210166.11022771118,0.011026529250347031,0.022823816599186374,341959,10618
2020-04-06,331875705,207177.31219968243,0.010822366186651984,0.023448078360678325,370221,11932
2020-04-07,331875705,203359.37942675207,0.010610798823789519,0.024060836017725705,400651,13970
2020-04-08,331875705,199384.5994854496,0.010395245789869632,0.024661616962162274,431647,15973
2020-04-09,331875705,195499.82777212092,0.010178686549706417,0.02525069240464494,466608,18024
2020-04-10,331875705,191388.9061577571,0.009964679002823685,0.025827380915657682,500340,20107
2020-04-11,331875705,187037.975501838,0.009754018077885005,0.02639095930565113,531622,22182
2020-04-12,331875705,181265.8884650858,0.009544624532901263,0.02693714537993784,559749,23882
2020-04-13,331875705,175282.03258176247,0.009338068082304356,0.027465301041653914,584001,25515
2020-04-14,331875705,169902.84126090756,0.009134281540949448,0.02797724825171229,609913,27867
2020-04-15,331875705,164744.90353145308,0.008930833429409065,0.028473653686184965,639896,30412
2020-04-16,331875705,159726.81848394228,0.008728063263294627,0.028954938745854957,671423,32606
2020-04-17,331875705,155148.8821942365,0.008527036207903592,0.029422429676515982,703407,34724
2020-04-18,331875705,150567.4499979956,0.008326898607835507,0.029876115944385433,731357,36619
2020-04-19,331875705,145919.99543045054,0.008125249550030019,0.03031579861242061,758880,38382
2020-04-20,331875705,141538.80131643385,0.007918463371116206,0.03074227997030258,784847,40198
2020-04-21,331875705,136983.56441853018,0.00770695723576607,0.03115503559644439,810886,42677
2020-04-22,331875705,131675.56526936742,0.007490961267765385,0.031551797285491096,840062,44762
2020-04-23,331875705,126446.30162474688,0.007271185319234585,0.03193280228139685,872015,46571
2020-04-24,331875705,121189.01339112077,0.007047273736490075,0.03229796614113502,906241,48545
2020-04-25,331875705,116124.5228360435,0.006820488882438424,0.03264786979809613,941975,50174
2020-04-26,331875705,111643.66313782732,0.006593312529279308,0.03298427183493044,969289,51393
2020-04-27,331875705,107519.87985572776,0.00637110280588495,0.0333082481858228,991696,52683
2020-04-28,331875705,103823.68064383909,0.0061557861952944775,0.03362108723694838,1016930,54761
2020-04-29,331875705,101178.13585317208,0.005948706543568432,0.033925954795280724,1043106,57437
2020-04-30,331875705,99326.99858480762,0.0057515908645323745,0.034225244550717335,1073152,59597
2020-05-01,331875705,97604.90661031312,0.005564406593620983,0.03451934533947595,1105960,61406
2020-05-02,331875705,96130.62759460582,0.005386574189168145,0.03480900386568413,1135156,62933
2020-05-03,331875705,94824.63498475731,0.005218611261561744,0.03509472720594719,1160945,64181
2020-05-04,331875705,93692.04899913153,0.005061239252570249,0.03537703786499086,1183140,65209
2020-05-05,331875705,92649.96815849667,0.0049139285804680605,0.03565620855077064,1205484,67699
2020-05-06,331875705,91572.35017529441,0.004777096587167329,0.035932132183611735,1230740,69617
2020-05-07,331875705,90300.02235524775,0.00465242478296244,0.03620422206845354,1257969,72365
2020-05-08,331875705,89194.46738029293,0.004540178439879104,0.03647298072127595,1285166,74149
2020-05-09,331875705,88000.07341678014,0.004440174313411514,0.036738140454546535,1310486,75605
2020-05-10,331875705,86703.92787618203,0.0043515248747312656,0.03699939467282738,1331602,76640
2020-05-11,331875705,85292.69297956367,0.004272124756671212,0.03725639659160165,1349742,77531
2020-05-12,331875705,83966.47585358306,0.004201154198575841,0.037509402384398614,1372184,79040
2020-05-13,331875705,82772.44312638282,0.00413772310916405,0.03775881034611245,1393684,80770
2020-05-14,331875705,81526.98409487208,0.004078510724942373,0.03800446552022308,1420457,82623
2020-05-15,331875705,79490.6864746637,0.004018740419941758,0.0382439849706591,1445947,84161
2020-05-16,331875705,78756.22991282915,0.0039619460345332695,0.03848129137400922,1469690,85398
2020-05-17,331875705,78210.61931397297,0.003907949890764225,0.038716953756448354,1490126,86271
2020-05-18,331875705,77687.18564029675,0.0038563117350141366,0.03895103894096133,1510723,87125
2020-05-19,331875705,77078.6916969716,0.0038062527609709477,0.03918329062596181,1531410,88442
2020-05-20,331875705,76391.14381403786,0.003757262057224017,0.03941347060799465,1552703,89839
2020-05-21,331875705,75573.04098834623,0.003709053318392266,0.03964118550200397,1579534,91219
2020-05-22,331875705,76111.12109584633,0.0036662996577728436,0.039870521726226384,1603649,92509
2020-05-23,331875705,75285.01565689537,0.003624388027864901,0.04009736874914086,1626210,93549
2020-05-24,331875705,74618.09267677428,0.003584065761008984,0.0403222062155555,1645272,94237
2020-05-25,331875705,74419.83333012329,0.0035470516187834813,0.04054644629161086,1663827,94793
2020-05-26,331875705,74438.3741572995,0.0035143456428450978,0.04077074223444676,1680517,95458
2020-05-27,331875705,74922.89561274488,0.003487095741437466,0.040996498125836105,1699689,96793
2020-05-28,331875705,75798.72134791853,0.003466082688437807,0.04122489303455024,1722488,98028
2020-05-29,331875705,76281.01457245693,0.0034502756575422633,0.04145474117776535,1746106,99202
2020-05-30,331875705,77610.22771994887,0.003444609503839585,0.04168859447449869,1769702,100125
2020-05-31,331875705,79080.49764657236,0.0034455865796811057,0.0419268779536903,1791343,100780
2020-06-01,331875705,80796.30784134522,0.003453377715002,0.04217033147145037,1811444,101459
2020-06-02,331875705,83216.8711384708,0.003470039632144065,0.042421078573105384,1831323,102430
2020-06-03,331875705,85907.61176482606,0.0034966427246116323,0.04267993335057345,1851505,103405
2020-06-04,331875705,89144.84031724007,0.0035350718603123082,0.042948542468306955,1871982,104288
2020-06-05,331875705,93127.4552805326,0.0035879664049496937,0.043229151906953686,1895032,105123
2020-06-06,331875705,97338.12815952116,0.0036519271189877247,0.04352244884521411,1917778,105837
2020-06-07,331875705,102670.0327153208,0.0037344430026328545,0.043831811751773704,1936834,106284
2020-06-08,331875705,108557.62361109679,0.003836708791972036,0.044158915007527534,1953757,106959
2020-06-09,331875705,114896.64674765873,0.003958672565781678,0.04450511885739253,1970673,107845
2020-06-10,331875705,121491.55531712525,0.004100452094837069,0.044871194329283805,1991553,108738
2020-06-11,331875705,128375.5318285385,0.0042615143100293304,0.04525801243586543,2013544,109634
2020-06-12,331875705,135473.6455846466,0.004441325375852085,0.04566621841040234,2036685,110400
2020-06-13,331875705,142949.05630763108,0.004642207937397752,0.04609694911516311,2062138,111094
2020-06-14,331875705,150061.05512607278,0.004860515051520866,0.046549109526019566,2083796,111449
2020-06-15,331875705,157444.4149152717,0.005096639347719949,0.047023517301410266,2102051,111834
2020-06-16,331875705,165716.58753518065,0.0053525191196177905,0.04752285059106814,2124889,112554
2020-06-17,331875705,174425.21204806856,0.005627345928376201,0.048048424501481585,2149042,113334
2020-06-18,331875705,182536.09213206664,0.005918504572746511,0.048598437923319956,2176084,114016
2020-06-19,331875705,189662.58347833468,0.006221382251487997,0.04916992471979496,2206949,114668
2020-06-20,331875705,195847.10124417633,0.0065308946515102995,0.04976004655846396,2239185,115283
2020-06-21,331875705,201935.10616908772,0.006846063783910536,0.05036851262912463,2268373,115576
2020-06-22,331875705,207148.698145754,0.007160876419654492,0.0509926881714282,2295202,115864
2020-06-23,331875705,209324.7190129319,0.0074645054406514795,0.05162342044817902,2328649,116588
2020-06-24,331875705,210458.65147076073,0.007752450605914786,0.05225756946330735,2367766,117292
2020-06-25,331875705,212207.9616121869,0.008025795128964648,0.05289698945824848,2407473,117940
2020-06-26,331875705,214936.42278516258,0.00828661835179328,0.053544630787658726,2451813,118558
2020-06-27,331875705,218087.2600205224,0.008535547734665328,0.05420176614506766,2494871,119066
2020-06-28,331875705,220839.85818221478,0.008770246450784315,0.054867195565947435,2536616,119339
2020-06-29,331875705,224148.34990311033,0.008993484529561542,0.055542594055581096,2576014,119675
2020-06-30,331875705,230326.4978616661,0.00921309109264634,0.05623660839405661,2623024,120254
2020-07-01,331875705,236319.58740273787,0.009425830376673043,0.0569486809677412,2674070,120952
2020-07-02,331875705,241335.1887809109,0.009627441931013371,0.057675866432495,2727581,121651
2020-07-03,331875705,245346.89273777168,0.009816701945107217,0.058415139868427154,2781780,122254
2020-07-04,331875705,249128.38445991997,0.009995882885699374,0.05916580760549431,2836661,122550
2020-07-05,331875705,252381.27453989905,0.010166230315306259,0.05992627687377022,2881995,122759
2020-07-06,331875705,254728.12426502138,0.010325304984830301,0.06069381761395492,2922920,122996
2020-07-07,331875705,254766.59598734093,0.010468786104792327,0.06146147427622052,2973910,123901
2020-07-08,331875705,254526.0092220625,0.010604985559974292,0.06222840600815331,3036723,124720
2020-07-09,331875705,253724.77695041287,0.010735354022708412,0.06299292348601572,3095785,125583
2020-07-10,331875705,252560.49181161317,0.010856943309274072,0.06375393276752253,3162896,126422
2020-07-11,331875705,250449.08800114284,0.010963949229505507,0.06450858001716421,3225465,127177
2020-07-12,331875705,247909.67904889124,0.011053809434935032,0.0652555755800027,3287070,127649
2020-07-13,331875705,245125.26591092776,0.011126985649291286,0.06599418121523869,3344230,127978
2020-07-14,331875705,242137.5551494959,0.011181190295715723,0.06672378435129685,3402839,128719
2020-07-15,331875705,239119.51824089658,0.01120768521609331,0.06744429361014993,3472212,129582
2020-07-16,331875705,235904.7807500666,0.011206435330529462,0.06815511629827065,3542701,130523
2020-07-17,331875705,232042.9520057721,0.011178436183152469,0.06885430261564744,3619225,131462
2020-07-18,331875705,228103.55167563175,0.011126478956991126,0.06954161882541827,3683975,132338
2020-07-19,331875705,223633.51864451045,0.011049658432224455,0.07021546603771874,3748205,132865
2020-07-20,331875705,218100.70243254758,0.010946365025714472,0.0708726418994847,3804868,133241
2020-07-21,331875705,212594.2744609241,0.010819408309180802,0.07151322592313575,3867788,134282
2020-07-22,331875705,206600.90955228577,0.010674276605626138,0.07213575088184668,3937210,135431
2020-07-23,331875705,200935.4848394649,0.010512798909081288,0.0727412049172346,4008646,136501
2020-07-24,331875705,196049.1280972161,0.01033901201240804,0.07333193549842378,4083707,137676
2020-07-25,331875705,192056.2699025109,0.01015670212651536,0.07391063489403793,4148552,138690
2020-07-26,331875705,189329.59928515783,0.009972538333278417,0.07448111835044263,4209320,139251
2020-07-27,331875705,187544.0522871223,0.009790646058995281,0.07504622163899796,4263799,140317
2020-07-28,331875705,185891.9034702289,0.00961216549669953,0.07560634671193824,4322256,141428
2020-07-29,331875705,185074.91627715467,0.009440225707155907,0.07616401005845273,4386399,142931
2020-07-30,331875705,183923.78078518488,0.009273911220665516,0.0767182048308154,4455360,144179
2020-07-31,331875705,182809.09949510408,0.009113924573691878,0.07726904087196253,4523187,145507
2020-08-01,331875705,180196.42602246144,0.008957701851744484,0.07781200446739193,4583866,146708
2020-08-02,331875705,176360.45308293222,0.00880179077475649,0.07834340960017476,4637167,147204
